StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q0_Consent,GenViciousEval,LSViciousEval,SEAVicious,GenVirtuousEval,LSVirtuousEval,SEAVirtuousEval,GenRecklessEval,LSRecklessEval,SEARecklessEval,GenCourageousEval,LSCourageousEval,SEACourageousEval,GenSelfishEval,LSSelfishEval,SEASelfishEval,GenGenerousEval,LSGenerousEval,SEAGenerousEval,GenCruelEval,LSCruelEval,SEACruelEval,GenCompassionateEval,LSCompassionateEval,SEACompassionateEval,GenRudeEval,LSRudeEval,SEARudeEval,GenFriendlyEval,LSFriendlyEval,SEAFriendlyEval,GenManipulativeEval,LSManipulativeEval,SEAManipulativeEval,GenHonestEval,LSHonestEval,SEAHonestEval,M_GenViciousEval,M_LSViciousEval,M_SEAViciousEval,M_GenVirtuousEval,M_LSVirtuousEval,M_SEAVirtuousEval,M_GenRecklessEval,M_LSRecklessEval,M_SEARecklessEval,M_GenCourageousEval,M_LSCourageousEval,M_SEACourageousEval,M_GenSelfishEval,M_LSSelfishEval,M_SEASelfishEval,M_GenGenerousEval,M_LSGenerousEval,M_SEAGenerousEval,M_GenCruelEval,M_LSCruelEval,M_SEACruelEval,M_GenCompassionateEv,M_LSCompassionateEva,M_SEACompassionateEv,M_GenRudeEval,M_LSRudeEval,M_SEARudeEval,M_GenFriendlyEval,M_LSFriendlyEval,M_SEAFriendlyEval,M_GenManipulativeEva,M_LSManipulativeEval,M_SEAManipulativeEva,M_GenHonestEval,M_LSHonestEval,M_SEAHonestEval,QuantSliderEval_1,M_QuantSliderEval_1,CharacterSpeakerEval,NaturallyGoodBadEval,Q44,Q45,Q46
2020-04-24 16:23:31,2020-04-24 16:25:49,0,24.53.64.226,100,137,1,2020-04-24 16:25:49,R_2uCh3bJe1vAHG7p,,,,,37.33709716796875,-79.28150177001953125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,english,34
2020-04-24 16:24:02,2020-04-24 16:25:58,0,24.252.252.36,100,115,1,2020-04-24 16:25:58,R_2r7HZAeD2eGd0ch,,,,,41.37469482421875,-81.91320037841796875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,English,48
2020-04-24 16:21:23,2020-04-24 16:26:13,0,184.102.71.92,100,289,1,2020-04-24 16:26:13,R_3lY5ZJj8O6qg1M6,,,,,41.162200927734375,-85.4723968505859375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,1,1,1,"English ",51
2020-04-24 16:24:30,2020-04-24 16:26:28,0,216.15.124.87,100,117,1,2020-04-24 16:26:29,R_OxwLGOAeS5aDwaZ,,,,,42.3634033203125,-71.07129669189453125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,English,31
2020-04-24 16:24:37,2020-04-24 16:26:30,0,73.77.162.129,100,112,1,2020-04-24 16:26:30,R_3ikGeOQd3DNCjd1,,,,,29.5182952880859375,-95.0977020263671875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,60,3,1,2,English,39
2020-04-24 16:24:36,2020-04-24 16:26:32,0,74.219.23.61,100,116,1,2020-04-24 16:26:33,R_3jZmpLqFjRF2gY5,,,,,35.2843017578125,-80.76000213623046875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,1,1,English,49
2020-04-24 16:24:52,2020-04-24 16:26:36,0,208.206.3.185,100,103,1,2020-04-24 16:26:36,R_33rPjitazJZ8Vkl,,,,,42.164794921875,-71.13790130615234375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,3,1,1,1,english,48
2020-04-24 16:23:37,2020-04-24 16:26:53,0,96.225.22.157,100,196,1,2020-04-24 16:26:54,R_ywJyD9hF5b0c1Pj,,,,,40.76409912109375,-74.16539764404296875,anonymous,EN,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,English,39
2020-04-24 16:25:25,2020-04-24 16:26:54,0,160.254.20.253,100,89,1,2020-04-24 16:26:54,R_5AcEfOVnPBiZARP,,,,,40.7339935302734375,-74.071197509765625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,3,1,1,english,31
2020-04-24 16:25:49,2020-04-24 16:27:05,0,72.65.53.185,100,76,1,2020-04-24 16:27:05,R_2Basjb40FFmlhtK,,,,,43.0446014404296875,-78.78289794921875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,45,3,1,2,english,23
2020-04-24 16:25:55,2020-04-24 16:27:09,0,68.251.38.141,100,73,1,2020-04-24 16:27:09,R_3qyUC9I05uvc5xC,,,,,27.6006011962890625,-80.4358978271484375,anonymous,EN,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,English,36
2020-04-24 16:25:44,2020-04-24 16:27:13,0,174.193.13.42,100,89,1,2020-04-24 16:27:13,R_4VFHU5UwqRM8Fln,,,,,35.0220947265625,-80.53179931640625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,44,2,1,1,"English ",30
2020-04-24 16:26:07,2020-04-24 16:27:14,0,24.140.133.67,100,67,1,2020-04-24 16:27:15,R_1jcXeSoliqBxzCJ,,,,,40.8141937255859375,-81.93869781494140625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,English,21
2020-04-24 16:25:49,2020-04-24 16:27:16,0,73.86.29.91,100,86,1,2020-04-24 16:27:16,R_3qW1CTjag5QeXUn,,,,,39.3719940185546875,-78.023101806640625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,70,3,1,1,English,30
2020-04-24 16:26:32,2020-04-24 16:27:31,0,75.32.13.122,100,59,1,2020-04-24 16:27:31,R_XCdT6vWvBfOYUed,,,,,32.925994873046875,-96.9665985107421875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,1,1,2,english,24
2020-04-24 16:25:08,2020-04-24 16:27:33,0,162.40.226.225,100,144,1,2020-04-24 16:27:33,R_pGmYYzzITRenE6l,,,,,31.7227020263671875,-83.25589752197265625,anonymous,EN,1,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,1,1,2,English,30
2020-04-24 16:26:13,2020-04-24 16:27:36,0,174.106.150.72,100,82,1,2020-04-24 16:27:36,R_1i9uRKf1BDyE8My,,,,,34.5487060546875,-77.94029998779296875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,1,1,2,English,50
2020-04-24 16:26:12,2020-04-24 16:27:46,0,207.246.93.207,100,93,1,2020-04-24 16:27:59,R_2sbfF8ISEsIPt6a,,,,,40.5511016845703125,-74.460601806640625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,ENGLISH,28
2020-04-24 16:26:29,2020-04-24 16:28:01,0,50.198.102.172,100,91,1,2020-04-24 16:28:01,R_2YzI1VvVAs4OgCA,,,,,41.7671966552734375,-72.67600250244140625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1,1,2,English,36
2020-04-24 16:09:17,2020-04-24 16:28:03,0,97.92.164.197,100,1125,1,2020-04-24 16:28:03,R_DkqDLRwfEf1mHMB,,,,,40.7574005126953125,-99.14080047607421875,anonymous,EN,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,3,1,1,English,38
2020-04-24 16:26:21,2020-04-24 16:28:07,0,192.24.197.156,100,105,1,2020-04-24 16:28:07,R_1Kfkv9TZAHE8SaM,,,,,38.992401123046875,-84.64620208740234375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,30,1,1,1,English,30
2020-04-24 16:21:49,2020-04-24 16:28:18,0,199.187.211.83,100,389,1,2020-04-24 16:28:19,R_1mKRJotItyiGfgy,,,,,47.6143951416015625,-122.344696044921875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,1,1,2,English,29
2020-04-24 16:24:51,2020-04-24 16:28:21,0,70.119.255.13,100,209,1,2020-04-24 16:28:21,R_1FJk9wUZQmY0myz,,,,,32.9656982421875,-96.88249969482421875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,English,30
2020-04-24 16:27:04,2020-04-24 16:28:23,0,69.61.41.78,100,78,1,2020-04-24 16:28:23,R_31QIuPBYXcKtXVI,,,,,37.33709716796875,-79.28150177001953125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,2,1,2,English,25
2020-04-24 16:24:57,2020-04-24 16:28:46,0,174.236.5.101,100,228,1,2020-04-24 16:28:46,R_rr8Nz0jwZqLxyJr,,,,,35.9911956787109375,-94.59259796142578125,anonymous,EN,1,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,2,1,1,english,68
2020-04-24 16:26:11,2020-04-24 16:28:54,0,70.112.112.207,100,163,1,2020-04-24 16:28:55,R_3Eshajuvsv8diil,,,,,30.003204345703125,-97.83969879150390625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,3,1,1,english,64
2020-04-24 16:20:36,2020-04-24 16:28:56,0,35.136.195.181,100,499,1,2020-04-24 16:28:56,R_3D0c2BmCE8dQJJq,,,,,28.92840576171875,-82.49210357666015625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,71,1,2,1,english,47
2020-04-24 16:19:59,2020-04-24 16:28:59,0,71.120.146.69,100,540,1,2020-04-24 16:29:00,R_2tnuBWhH7oDvcqI,,,,,37.0449981689453125,-76.40670013427734375,anonymous,EN,1,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,3,1,1,English,28
2020-04-24 16:27:10,2020-04-24 16:29:00,0,96.42.52.149,100,109,1,2020-04-24 16:29:00,R_1IaXPjJdeo0u8Kt,,,,,43.801300048828125,-91.21340179443359375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,50,2,1,1,English,38
2020-04-24 16:27:42,2020-04-24 16:29:06,0,69.245.30.177,100,83,1,2020-04-24 16:29:06,R_31KtmEueDuMWmC7,,,,,36.07110595703125,-86.71959686279296875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,English,29
2020-04-24 16:27:45,2020-04-24 16:29:17,0,146.168.149.220,100,91,1,2020-04-24 16:29:17,R_2sdUODpqDurSlEq,,,,,38.10809326171875,-76.7823028564453125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,English,54
2020-04-24 16:27:56,2020-04-24 16:29:22,0,73.61.11.250,100,85,1,2020-04-24 16:29:22,R_2CyaKX51MT8HsuC,,,,,42.336395263671875,-71.03260040283203125,anonymous,EN,1,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,english,26
2020-04-24 16:27:23,2020-04-24 16:29:33,0,72.190.167.141,100,129,1,2020-04-24 16:29:33,R_1hzNbK8WxzIzaar,,,,,29.5583953857421875,-98.743499755859375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,3,2,2,English,27
2020-04-24 16:27:09,2020-04-24 16:29:37,0,98.213.137.184,100,147,1,2020-04-24 16:29:37,R_UfKPg71HWb9gzSx,,,,,42.2577972412109375,-89.02610015869140625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,3,1,1,serbian,52
2020-04-24 16:28:17,2020-04-24 16:29:38,0,97.107.34.30,100,80,1,2020-04-24 16:29:38,R_zZMZ7fy8WdkLYIN,,,,,44.843902587890625,-87.3733978271484375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,1,2,English,33
2020-04-24 16:28:23,2020-04-24 16:29:38,0,98.14.166.166,100,75,1,2020-04-24 16:29:39,R_2CPsl4KWWwFQCfO,,,,,40.7364044189453125,-73.86949920654296875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,50,1,1,1,"English ",35
2020-04-24 16:28:46,2020-04-24 16:29:42,0,24.220.125.64,100,55,1,2020-04-24 16:29:43,R_2ygfb82oxgUWD1a,,,,,45.463592529296875,-98.48290252685546875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,1,1,1,English,23
2020-04-24 16:28:07,2020-04-24 16:29:44,0,172.101.153.22,100,96,1,2020-04-24 16:29:44,R_2E5aKkXFEJr312m,,,,,43.1233978271484375,-77.7333984375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1,1,2,English,37
2020-04-24 16:25:54,2020-04-24 16:29:45,0,68.84.238.54,100,230,1,2020-04-24 16:29:45,R_DoZlM8iUA12aNB7,,,,,39.801300048828125,-75.0030975341796875,anonymous,EN,1,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,1,1,1,English,30
2020-04-24 16:28:20,2020-04-24 16:29:46,0,68.34.149.67,100,86,1,2020-04-24 16:29:47,R_3MmJLtvojWBrGtS,,,,,35.027801513671875,-85.1461029052734375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,2,2,1,English,41
2020-04-24 16:27:59,2020-04-24 16:29:54,0,173.48.68.100,100,115,1,2020-04-24 16:29:55,R_1Cmfkqn5GMcu6fx,,,,,41.908203125,-71.1031036376953125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,64,3,1,2,English,58
2020-04-24 16:28:59,2020-04-24 16:29:56,0,108.35.35.108,100,57,1,2020-04-24 16:29:56,R_3sAk1CQcne8nO95,,,,,40.9734954833984375,-73.96070098876953125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,English,34
2020-04-24 16:25:48,2020-04-24 16:30:19,0,74.62.66.139,100,270,1,2020-04-24 16:30:19,R_3puvmxRiJpNNleO,,,,,38.8939056396484375,-94.70670318603515625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,2,English,61
2020-04-24 16:29:22,2020-04-24 16:30:22,0,67.8.148.243,100,60,1,2020-04-24 16:30:23,R_1JISWCXlct1DaDe,,,,,28.65289306640625,-81.210601806640625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,Cantonese,31
2020-04-24 16:29:06,2020-04-24 16:30:26,0,98.236.108.96,100,79,1,2020-04-24 16:30:26,R_OAOFp5YIF9iJb1L,,,,,40.770599365234375,-80.35759735107421875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,english,26
2020-04-24 16:27:31,2020-04-24 16:30:34,0,104.59.101.134,100,182,1,2020-04-24 16:30:34,R_2f9gLGRtEOYowXs,,,,,33.0034942626953125,-117.0695953369140625,anonymous,EN,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,English,64
2020-04-24 16:29:33,2020-04-24 16:30:35,0,75.168.144.246,100,61,1,2020-04-24 16:30:35,R_9nmYeCk5mlrU44p,,,,,44.950897216796875,-93.33660125732421875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,3,1,1,English,27
2020-04-24 16:28:24,2020-04-24 16:30:38,0,73.211.77.114,100,134,1,2020-04-24 16:30:39,R_28TEXU73e37i2p4,,,,,41.9409027099609375,-87.6531982421875,anonymous,EN,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,1,English,49
2020-04-24 16:29:15,2020-04-24 16:30:42,0,75.143.141.3,100,87,1,2020-04-24 16:30:43,R_1mE0ayGGwTQV0ZQ,,,,,45.704498291015625,-89.3865966796875,anonymous,EN,1,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,2,1,1,English,29
2020-04-24 16:29:12,2020-04-24 16:30:44,0,98.101.43.98,100,91,1,2020-04-24 16:30:44,R_3Ev9zTRIGhk1Rdp,,,,,33.6988067626953125,-78.9160003662109375,anonymous,EN,1,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,english,26
2020-04-24 16:28:11,2020-04-24 16:30:47,0,99.50.120.190,100,155,1,2020-04-24 16:30:47,R_3qjmeB7hf1BsKQK,,,,,29.295501708984375,-94.79599761962890625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,2,2,1,English,60
2020-04-24 16:30:17,2020-04-24 16:31:02,0,66.24.240.118,100,45,1,2020-04-24 16:31:02,R_3MxKCpaakfDyloU,,,,,42.0930023193359375,-79.2440032958984375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,1,2,2,english,48
2020-04-24 16:29:47,2020-04-24 16:31:06,0,198.176.247.51,100,78,1,2020-04-24 16:31:06,R_1Kg7IDIpG63th6o,,,,,39.0133056640625,-94.5915985107421875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,1,1,1,english,26
2020-04-24 16:29:56,2020-04-24 16:31:06,0,104.35.78.31,100,70,1,2020-04-24 16:31:07,R_Wx1Hy81oZ6HA7u1,,,,,34.1100006103515625,-117.295501708984375,anonymous,EN,1,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,1,2,2,English,30
2020-04-24 16:30:21,2020-04-24 16:31:09,0,24.208.188.198,100,47,1,2020-04-24 16:31:09,R_bQROT35QnunMgWR,,,,,40.7415924072265625,-84.15219879150390625,anonymous,EN,1,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,english,39
2020-04-24 16:29:48,2020-04-24 16:31:09,0,74.96.115.62,100,81,1,2020-04-24 16:31:09,R_3QKHBTN9uPNcnOs,,,,,38.6273040771484375,-76.98590087890625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,english,26
2020-04-24 16:29:22,2020-04-24 16:31:16,0,71.12.147.91,100,113,1,2020-04-24 16:31:16,R_2Vanoj1B05wRq56,,,,,33.98370361328125,-84.1486968994140625,anonymous,EN,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,1,1,1,english,44
2020-04-24 16:29:57,2020-04-24 16:31:19,0,155.178.180.14,100,82,1,2020-04-24 16:31:19,R_OEjh2XQhFzU6EO5,,,,,38.9893035888671875,-77.158599853515625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,30,3,1,1,English,34
2020-04-24 16:29:45,2020-04-24 16:31:19,0,97.82.60.62,100,94,1,2020-04-24 16:31:20,R_yOvt2o9AMLCjSb7,,,,,34.5890960693359375,-86.99089813232421875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,English,33
2020-04-24 16:29:29,2020-04-24 16:31:22,0,24.209.163.112,100,112,1,2020-04-24 16:31:22,R_1IXEzm2CtSlipqS,,,,,43.014007568359375,-88.27829742431640625,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,English,30
2020-04-24 16:28:11,2020-04-24 16:31:25,0,104.13.71.168,100,194,1,2020-04-24 16:31:26,R_2zCOduYY4WyCeEz,,,,,29.8477935791015625,-95.6598968505859375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,english,33
2020-04-24 16:30:27,2020-04-24 16:31:28,0,174.237.1.20,100,60,1,2020-04-24 16:31:28,R_1BVp39cnxQAiWHL,,,,,35.13690185546875,-106.5198974609375,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,50,1,1,2,English,33
2020-04-24 16:31:01,2020-04-24 16:31:37,0,75.168.144.246,100,36,1,2020-04-24 16:31:37,R_3Hh7acigJfNteJd,,,,,44.950897216796875,-93.33660125732421875,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3,1,1,English,27
2020-04-24 16:30:36,2020-04-24 16:31:39,0,68.35.59.188,100,63,1,2020-04-24 16:31:40,R_1hWl2UrBDOBH4il,,,,,34.83050537109375,-87.65599822998046875,anonymous,EN,1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,3,1,1,English,38
2020-04-24 16:29:19,2020-04-24 16:31:59,0,73.62.54.15,100,159,1,2020-04-24 16:31:59,R_1DonvSwTOjpzqOv,,,,,27.0601959228515625,-82.353302001953125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,2,1,2,English,89
2020-04-24 16:30:35,2020-04-24 16:32:01,0,76.16.102.238,100,85,1,2020-04-24 16:32:01,R_3PQUCgCLhBWUJPo,,,,,41.9214935302734375,-87.64459991455078125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2,1,2,English,54
2020-04-24 16:30:52,2020-04-24 16:32:32,0,108.250.119.140,100,99,1,2020-04-24 16:32:32,R_1rD2ES9Fo768Tv0,,,,,36.0659942626953125,-86.9658966064453125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,1,2,1,"English ",35
2020-04-24 16:30:50,2020-04-24 16:32:34,0,67.190.35.197,100,103,1,2020-04-24 16:32:34,R_30rj5E0L5XZ0YYI,,,,,38.812896728515625,-104.76599884033203125,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,50,2,1,2,Bengali,42
